date,open,high,low,close,volume,daily_return,ma_30
2000-03-27,1527.459961,1534.630005,1518.459961,1523.859985,901000000,-0.23568382097839402,1406.5423299
2000-03-28,1523.859985,1527.359985,1507.089966,1507.72998,959100000,-1.0584965258471524,1410.4686645333334
2000-03-29,1507.72998,1521.449951,1497.449951,1508.52002,1061900000,0.05239930295741768,1414.017663566667
2000-03-30,1508.52002,1517.380005,1474.630005,1487.920044,1193400000,-1.36557524771862,1417.3593302333334
2000-03-31,1487.920044,1519.810059,1484.380005,1498.579956,1227400000,0.7164304320642634,1421.0366617666666
2000-04-03,1498.579956,1507.189941,1486.959961,1505.969971,1021700000,0.4931345151396149,1426.3659952666667
2000-04-04,1505.97998,1526.449951,1416.410034,1494.72998,1515460000,-0.7463622261031033,1431.1179931333331
2000-04-05,1494.72998,1506.550049,1478.050049,1487.369995,1110300000,-0.49239562318807995,1435.3406616
2000-04-06,1487.369995,1511.76001,1487.369995,1501.339966,1008000000,0.9392398022658677,1440.270992
2000-04-07,1501.339966,1518.680054,1501.339966,1516.349976,891600000,0.9997742243544661,1446.3706583666667
2000-04-10,1516.349976,1527.189941,1503.349976,1504.459961,853700000,-0.7841207628970226,1451.5843221
2000-04-11,1504.459961,1512.800049,1486.780029,1500.589966,971400000,-0.25723482846480294,1456.0566528333334
2000-04-12,1500.589966,1509.079956,1466.150024,1467.170044,1175900000,-2.2271188504002115,1458.9893229333334
2000-04-13,1467.170044,1477.52002,1439.339966,1440.51001,1032000000,-1.8171059386760446,1460.9476562666666
2000-04-14,1440.51001,1440.51001,1339.400024,1356.560059,1279700000,-5.827793657608815,1459.1939901
2000-04-17,1356.560059,1401.530029,1346.5,1401.439941,1204700000,3.3083593831506164,1459.5326538333331
2000-04-18,1401.439941,1441.609985,1397.810059,1441.609985,1109400000,2.866340741747142,1462.3989868333333
2000-04-19,1441.609985,1447.689941,1424.26001,1427.469971,1001400000,-0.9808487834523483,1464.4246541666666
2000-04-20,1427.469971,1435.48999,1422.079956,1434.540039,896200000,0.495286636050718,1465.5196574333334
2000-04-24,1434.540039,1434.540039,1407.130005,1429.859985,868700000,-0.32624073729321523,1466.6793254000002
2000-04-25,1429.859985,1477.670044,1429.859985,1477.439941,1071100000,3.32759546383139,1469.8066569333334
2000-04-26,1477.439941,1482.939941,1456.97998,1460.98999,999600000,-1.113409116912456,1473.2013224666666
2000-04-27,1460.98999,1469.209961,1434.810059,1464.920044,1111000000,0.2689993789758871,1475.6273234333335
2000-04-28,1464.920044,1473.619995,1448.150024,1452.430054,984600000,-0.8526055774276786,1475.4259928666665
2000-05-01,1452.430054,1481.51001,1452.430054,1468.25,966300000,1.089205360108858,1475.5519938333334
2000-05-02,1468.25,1468.25,1445.219971,1446.290039,1011500000,-1.4956554401498345,1475.2073283
2000-05-03,1446.290039,1446.290039,1398.359985,1415.099976,991600000,-2.1565565798659314,1472.581661
2000-05-04,1415.099976,1420.98999,1404.939941,1409.569946,925800000,-0.3907872301454951,1469.5459920333333
2000-05-05,1409.569946,1436.030029,1405.079956,1432.630005,805500000,1.6359641510120593,1466.3886596666669
2000-05-08,1432.630005,1432.630005,1417.050049,1424.170044,787600000,-0.5905196017446213,1462.9456624333334
2000-05-09,1424.170044,1430.280029,1401.849976,1412.140015,896600000,-0.8447045386667296,1459.2216634333333
2000-05-10,1412.140015,1412.140015,1375.140015,1383.050049,1006400000,-2.0599916220064074,1455.0656657333334
2000-05-11,1383.050049,1410.26001,1383.050049,1407.810059,953600000,1.790246854616906,1451.7086670333333
2000-05-12,1407.810059,1430.130005,1407.810059,1420.959961,858200000,0.9340679103643224,1449.4766642666666
2000-05-15,1420.959961,1452.390015,1416.540039,1452.359985,854600000,2.209775423784799,1447.9359985666667
2000-05-16,1452.359985,1470.400024,1450.76001,1466.040039,955500000,0.9419189554440877,1446.6050008333334
2000-05-17,1466.040039,1466.040039,1441.670044,1447.800049,820500000,-1.2441672474676535,1445.0406698000002
2000-05-18,1447.800049,1458.040039,1436.589966,1437.209961,807900000,-0.7314606742356844,1443.3686686666667
2000-05-19,1437.209961,1437.209961,1401.73999,1406.949951,853700000,-2.105468986517822,1440.2223348333334
2000-05-22,1406.949951,1410.550049,1368.72998,1400.719971,869000000,-0.44280039923041414,1436.3680013333333
2000-05-23,1400.719971,1403.77002,1373.430054,1373.859985,869900000,-1.9175842820905897,1432.0146687999998
2000-05-24,1373.859985,1401.75,1361.089966,1399.050049,1152300000,1.8335248333184229,1428.6300049
2000-05-25,1399.050049,1411.650024,1373.930054,1381.52002,984500000,-1.252995131412915,1425.7750041
2000-05-26,1381.52002,1391.420044,1369.75,1378.02002,722600000,-0.25334413901580977,1423.6920044333335
2000-05-30,1378.02002,1422.449951,1378.02002,1422.449951,844200000,3.2241861769178204,1425.8883341666665
2000-05-31,1422.439941,1434.48999,1415.5,1420.599976,960500000,-0.13005554246035,1426.527002
2000-06-01,1420.599976,1448.810059,1420.599976,1448.810059,960100000,1.9857865322109536,1426.7670044666665
2000-06-02,1448.810059,1483.22998,1448.810059,1477.26001,1162400000,1.9636770757677446,1428.4266724333331
2000-06-05,1477.26001,1477.280029,1464.680054,1467.630005,838600000,-0.651882873347398,1429.5296713
2000-06-06,1467.630005,1471.359985,1454.73999,1457.839966,950100000,-0.6670645167138001,1430.4623373333334
2000-06-07,1457.839966,1474.640015,1455.060059,1471.359985,854600000,0.9274007651948191,1430.2596721333332
2000-06-08,1471.359985,1475.650024,1456.48999,1461.670044,854300000,-0.6585703769835805,1430.2823406
2000-06-09,1461.670044,1472.670044,1454.959961,1456.949951,786000000,-0.3229246586379353,1430.0166708333334
2000-06-12,1456.949951,1462.930054,1445.98999,1446.0,774100000,-0.7515667228297329,1429.8023356999997
2000-06-13,1446.0,1470.420044,1442.380005,1469.439941,935900000,1.6210194329183913,1429.8420004
2000-06-14,1469.439941,1483.619995,1467.709961,1470.540039,929700000,0.07486512169059267,1430.6503337333334
2000-06-15,1470.540039,1482.040039,1464.619995,1478.72998,1011400000,0.5569342406732014,1432.7713338666665
2000-06-16,1478.72998,1480.77002,1460.420044,1464.459961,1250800000,-0.9650185762785424,1434.6010010333334
2000-06-19,1464.459961,1488.930054,1459.050049,1486.0,921700000,1.470852025567937,1436.3800008666665
2000-06-20,1486.0,1487.319946,1470.180054,1475.949951,1031500000,-0.6763155450874803,1438.1059977666666
2000-06-21,1475.949951,1482.189941,1468.0,1479.130005,1009600000,0.21545811887764277,1440.3389974333334
2000-06-22,1479.130005,1479.130005,1448.030029,1452.180054,1022700000,-1.822013677560419,1442.6433309333333
2000-06-23,1452.180054,1459.939941,1438.310059,1441.47998,847600000,-0.7368283272123688,1443.7656616333334
2000-06-26,1441.47998,1459.660034,1441.47998,1455.310059,889000000,0.9594360790220469,1444.9106648999998
2000-06-27,1455.310059,1463.349976,1450.550049,1450.550049,1042500000,-0.3270787534630726,1444.8503337
2000-06-28,1450.550049,1467.630005,1450.550049,1454.819946,1095100000,0.2943639899184225,1444.4763305999998
2000-06-29,1454.819946,1455.140015,1434.630005,1442.390015,1110900000,-0.8543965206262105,1444.2959961333333
2000-06-30,1442.390015,1454.680054,1438.709961,1454.599976,1459700000,0.8465089797505376,1444.8756633
2000-07-03,1454.599976,1469.579956,1450.849976,1469.540039,451900000,1.027090832290778,1446.9619995666665
2000-07-05,1469.540039,1469.540039,1442.449951,1446.22998,1019300000,-1.5862146237173635,1448.4789998666668
2000-07-06,1446.22998,1461.650024,1439.560059,1456.670044,947300000,0.7218813151695258,1451.2393351666667
2000-07-07,1456.670044,1484.119995,1456.670044,1478.900024,931700000,1.526082045248689,1453.9010009999997
2000-07-10,1478.900024,1486.560059,1474.76001,1475.619995,838700000,-0.22178842022927414,1457.0376668333333
2000-07-11,1475.619995,1488.77002,1470.47998,1480.880005,980500000,0.3564610142057667,1460.4663329999998
2000-07-12,1480.880005,1497.689941,1480.880005,1492.920044,1001200000,0.8130327210407629,1462.8153361000002
2000-07-13,1492.920044,1501.390015,1489.650024,1495.839966,1026800000,0.1955846203375078,1465.3233357666666
2000-07-14,1495.839966,1509.98999,1494.560059,1509.97998,960600000,0.9452892235398469,1467.3623331333333
2000-07-17,1509.97998,1517.319946,1505.26001,1510.48999,906000000,0.033775944499603305,1468.4699991333332
2000-07-18,1510.48999,1510.48999,1491.349976,1493.73999,908300000,-1.1089116850089176,1469.3403319666666
2000-07-19,1493.73999,1495.630005,1479.920044,1481.959961,909400000,-0.7886264730717962,1470.1443318
2000-07-20,1481.959961,1501.920044,1481.959961,1495.569946,1064600000,0.9183773757839075,1470.9513305
2000-07-21,1495.569946,1495.569946,1477.910034,1480.189941,968300000,-1.0283708255260704,1471.5686604000002
2000-07-24,1480.189941,1485.880005,1463.800049,1464.290039,880300000,-1.0741798440582762,1471.8133300000002
2000-07-25,1464.290039,1476.22998,1464.290039,1474.469971,969400000,0.6952128150070624,1472.7623290333333
2000-07-26,1474.469971,1474.469971,1452.420044,1452.420044,1235800000,-1.4954476817893747,1472.1949991333333
2000-07-27,1452.420044,1464.910034,1445.329956,1449.619995,1156400000,-0.1927850701019307,1471.4976643333332
2000-07-28,1449.619995,1456.680054,1413.890015,1419.890015,980000000,-2.050880927590959,1469.5363321666666
2000-07-31,1419.890015,1437.650024,1418.709961,1430.829956,952600000,0.7704780570627623,1468.415332
2000-08-01,1430.829956,1443.540039,1428.959961,1438.099976,938700000,0.5080981125334949,1466.8186645333333
2000-08-02,1438.099976,1451.589966,1433.48999,1438.699951,994500000,0.04171997844466535,1465.5769978666665
2000-08-03,1438.699951,1454.189941,1425.430054,1452.560059,1095600000,0.9633772483530034,1464.691333
2000-08-04,1452.560059,1462.930054,1451.310059,1462.930054,956000000,0.7139116166486881,1465.0496663333333
2000-08-07,1462.930054,1480.800049,1460.719971,1479.319946,854800000,1.12034693355203,1466.3109985333333
2000-08-08,1479.319946,1484.52002,1472.609985,1482.800049,992200000,0.2352501911036864,1467.2273315333334
2000-08-09,1482.800049,1490.329956,1471.160034,1472.869995,1054000000,-0.6696826053315008,1467.9713297333333
2000-08-10,1472.869995,1475.150024,1459.890015,1460.25,940800000,-0.8568302051668919,1468.1523315333334
2000-08-11,1460.25,1475.719971,1453.060059,1471.839966,835500000,0.793697380585523,1469.1339965666666
2000-08-14,1471.839966,1491.640015,1468.560059,1491.560059,783800000,1.3398258951748065,1470.3659993333335
2000-08-15,1491.560059,1493.119995,1482.73999,1484.430054,895900000,-0.47802332577745466,1470.8623331666668
2000-08-16,1484.430054,1496.089966,1475.73999,1479.849976,929800000,-0.3085411796708293,1471.9829997
2000-08-17,1479.849976,1499.319946,1479.849976,1496.069946,922400000,1.0960550233505728,1473.2963297666668
2000-08-18,1496.069946,1499.469971,1488.98999,1491.719971,821400000,-0.29076013535533907,1473.7236613333334
2000-08-21,1491.719971,1502.839966,1491.130005,1499.47998,731600000,0.5202054776271448,1474.5189941666665
2000-08-22,1499.47998,1508.449951,1497.420044,1498.130005,818800000,-0.09002954477592695,1475.0939941666668
2000-08-23,1498.130005,1507.199951,1489.52002,1505.969971,871000000,0.5233167998661026,1475.5289917333332
2000-08-24,1505.969971,1511.160034,1501.25,1508.310059,837100000,0.15538742770853098,1475.9446615
2000-08-25,1508.310059,1513.469971,1505.089966,1506.449951,685600000,-0.12332398029839542,1475.8269938666667
2000-08-28,1506.449951,1523.949951,1506.449951,1514.089966,733600000,0.5071535894656476,1475.9469930666667
2000-08-29,1514.089966,1514.810059,1505.459961,1509.839966,795600000,-0.2806966623804974,1476.4836589333331
2000-08-30,1509.839966,1510.48999,1500.089966,1502.589966,818400000,-0.4801833414972645,1477.1713257666665
2000-08-31,1502.589966,1525.209961,1502.589966,1517.680054,1056600000,1.0042718467081713,1477.9083293666667
2000-09-01,1517.680054,1530.089966,1515.530029,1520.77002,767700000,0.20359798442735055,1479.2609986666664
2000-09-05,1520.77002,1520.77002,1504.209961,1507.079956,838500000,-0.900206067976006,1480.6873292333332
2000-09-06,1507.079956,1512.609985,1492.119995,1492.25,995100000,-0.9840191916134833,1481.2799968666666
2000-09-07,1492.25,1505.339966,1492.25,1502.51001,985500000,0.6875530239571104,1482.9496623999999
2000-09-08,1502.51001,1502.51001,1489.880005,1494.5,961000000,-0.5331085947307579,1484.4456625666667
2000-09-11,1494.5,1506.76001,1483.01001,1489.26001,899300000,-0.3506182669789304,1486.7579957333335
2000-09-12,1489.26001,1496.930054,1479.670044,1481.98999,991200000,-0.4881632455839502,1488.4633302
2000-09-13,1481.98999,1487.449951,1473.609985,1484.910034,1068300000,0.19703533894990244,1490.0236654666667
2000-09-14,1484.910034,1494.160034,1476.72998,1480.869995,1014000000,-0.2720729813588174,1491.4293336
2000-09-15,1480.869995,1480.959961,1460.219971,1465.810059,1268400000,-1.0169654359159397,1491.8710002666667
2000-09-18,1465.810059,1467.77002,1441.920044,1444.51001,962500000,-1.4531247666925706,1491.2569988
2000-09-19,1444.51001,1461.160034,1444.51001,1459.900024,1024900000,1.065414146905086,1490.6096680666667
2000-09-20,1459.900024,1460.48999,1430.949951,1451.339966,1104000000,-0.5863454934774359,1489.5609986333334
2000-09-21,1451.339966,1452.77002,1436.300049,1449.050049,1105400000,-0.15777950402008356,1488.7670004333334
2000-09-22,1449.050049,1449.050049,1421.880005,1448.719971,1185500000,-0.022778923352417824,1488.3826661333333
2000-09-25,1448.719971,1457.420044,1435.930054,1439.030029,982400000,-0.6688623194247345,1487.2890015666667
2000-09-26,1439.030029,1448.040039,1425.25,1427.209961,1106600000,-0.8213913373450565,1485.1439982999998
2000-09-27,1427.209961,1437.219971,1419.439941,1426.569946,1174700000,-0.04484378735357675,1483.2153280333332
2000-09-28,1426.569946,1461.689941,1425.780029,1458.290039,1206200000,2.223521748018098,1482.4966634666669
2000-09-29,1458.290039,1458.290039,1436.290039,1436.51001,1197100000,-1.4935320421536558,1480.5113322666666
2000-10-02,1436.52002,1445.599976,1429.829956,1436.22998,1051200000,-0.019493772967160705,1478.6616659
2000-10-03,1436.22998,1454.819946,1425.280029,1426.459961,1098100000,-0.6802544951749367,1476.2276652666667
2000-10-04,1426.459961,1439.98999,1416.310059,1434.319946,1167400000,0.5510133627928848,1474.1006633
2000-10-05,1434.319946,1444.170044,1431.800049,1436.280029,1176100000,0.1366559117766064,1471.7776652333334
2000-10-06,1436.280029,1443.300049,1397.060059,1408.98999,1150100000,-1.9000500215129001,1468.4669962666667
2000-10-09,1408.98999,1409.689941,1392.47998,1402.030029,716600000,-0.49396809412393106,1464.9863321999999
2000-10-10,1402.030029,1408.829956,1383.849976,1387.02002,1044000000,-1.0705911206984609,1460.7506673333335
2000-10-11,1387.02002,1387.02002,1349.670044,1364.589966,1387500000,-1.617139888146668,1455.9090006666668
2000-10-12,1364.589966,1374.930054,1328.060059,1329.780029,1388600000,-2.550944816195433,1450.1486694333332
2000-10-13,1329.780029,1374.170044,1327.079956,1374.170044,1223900000,3.33814721472252,1445.3650024333333
2000-10-16,1374.170044,1379.47998,1365.060059,1374.619995,1005400000,0.032743473194218886,1440.4933349333335
2000-10-17,1374.619995,1380.98999,1342.339966,1349.969971,1161500000,-1.7932246067757784,1435.2563354333333
2000-10-18,1349.969971,1356.650024,1305.790039,1342.130005,1441700000,-0.5807511402785126,1430.2523356
2000-10-19,1342.130005,1389.930054,1342.130005,1388.76001,1297900000,3.474328479825628,1426.4606689333334
2000-10-20,1388.76001,1408.469971,1382.189941,1396.930054,1177400000,0.5882977577961856,1423.2083374000001
2000-10-23,1396.930054,1406.959961,1387.75,1395.780029,1046800000,-0.08232516701225379,1420.0923380333331
2000-10-24,1395.780029,1415.640015,1388.130005,1398.130005,1158600000,0.16836291902553313,1417.2970051999998
2000-10-25,1398.130005,1398.130005,1362.209961,1364.900024,1315600000,-2.3767447148092646,1413.2966715333334
2000-10-26,1364.900024,1372.719971,1337.810059,1364.439941,1303800000,-0.03370818315701074,1409.4156697333335
2000-10-27,1364.439941,1384.569946,1364.130005,1379.579956,1086300000,1.1096138822280333,1406.5413329666665
2000-10-30,1379.579956,1406.359985,1376.859985,1398.660034,1186500000,1.383035315714598,1405.0130004333332
2000-10-31,1398.660034,1432.219971,1398.660034,1429.400024,1366400000,2.1978171430327764,1403.9963337666666
2000-11-01,1429.400024,1429.599976,1410.449951,1421.219971,1206800000,-0.5722717827518431,1402.9923339333332
2000-11-02,1421.219971,1433.400024,1421.219971,1428.319946,1167700000,0.499569042433623,1402.3013305
2000-11-03,1428.319946,1433.209961,1420.920044,1426.689941,997700000,-0.11412043951110062,1401.5669961666667
2000-11-06,1428.76001,1438.459961,1427.719971,1432.189941,930900000,0.38550772960135316,1401.3389932333334
2000-11-07,1432.189941,1436.219971,1423.26001,1431.869995,880900000,-0.022339634628121274,1401.4943277
2000-11-08,1431.869995,1437.280029,1408.780029,1409.280029,909300000,-1.5776548205411633,1400.9179971333333
2000-11-09,1409.280029,1409.280029,1369.680054,1400.140015,1111000000,-0.6485591090427678,1398.9796629999998
2000-11-10,1400.140015,1400.140015,1365.969971,1365.97998,962500000,-2.439758498009925,1396.6286619999998
2000-11-13,1365.97998,1365.97998,1328.619995,1351.26001,1129300000,-1.0776124259156528,1393.796329666667
2000-11-14,1351.26001,1390.060059,1351.26001,1382.949951,1118800000,2.345214153122166,1392.345996
2000-11-15,1382.949951,1395.959961,1374.75,1389.810059,1066800000,0.4960488985909617,1390.8623331000001
2000-11-16,1389.810059,1394.76001,1370.390015,1372.319946,956300000,-1.2584534761954758,1388.730330333333
2000-11-17,1372.319946,1384.849976,1355.550049,1367.719971,1070400000,-0.335196978912089,1387.3546630333333
2000-11-20,1367.719971,1367.719971,1341.670044,1342.619995,955800000,-1.835169225587041,1385.3743285666667
2000-11-21,1342.619995,1355.869995,1333.619995,1347.349976,1137100000,0.35229484274141853,1384.0519937666666
2000-11-22,1347.349976,1347.349976,1321.890015,1322.359985,963200000,-1.8547512854967363,1382.6443277333333
2000-11-24,1322.359985,1343.829956,1322.359985,1341.77002,404870000,1.4678329063322337,1383.0439941000002
2000-11-27,1341.77002,1362.5,1341.77002,1348.969971,946100000,0.5366009742861833,1382.2039916666665
2000-11-28,1348.969971,1358.810059,1334.969971,1336.089966,1028200000,-0.9548029442384087,1380.9196573666666
2000-11-29,1336.089966,1352.380005,1329.280029,1341.930054,402100000,0.43710290089851167,1380.651660133333
2000-11-30,1341.910034,1341.910034,1294.900024,1314.949951,1186530000,-2.0105446568975838,1379.7456583333333
2000-12-01,1314.949951,1334.670044,1307.02002,1315.22998,1195200000,0.021295791508046946,1377.2946573333334
2000-12-04,1315.180054,1332.060059,1310.22998,1324.969971,1103000000,0.7405542109068852,1374.8959879
2000-12-05,1324.969971,1376.560059,1324.969971,1376.540039,900300000,3.8921688135375776,1374.2546549
2000-12-06,1376.540039,1376.540039,1346.150024,1351.459961,1399300000,-1.8219650202270565,1372.6989867666668
2000-12-07,1351.459961,1353.5,1339.26001,1343.550049,1128000000,-0.5852864478609665,1371.9873209333334
2000-12-08,1343.550049,1380.329956,1343.550049,1369.890015,1358300000,1.9604752364532185,1372.1689900666668
2000-12-11,1369.890015,1389.050049,1364.140015,1380.199951,1202400000,0.7526104933321953,1372.1896565666668
2000-12-12,1380.199951,1380.27002,1370.27002,1371.180054,1083400000,-0.6535210346489961,1371.2736572333336
2000-12-13,1371.180054,1385.819946,1358.47998,1359.98999,1195100000,-0.8160900508548341,1368.9599894333332
2000-12-14,1359.98999,1359.98999,1340.47998,1340.930054,1061300000,-1.4014761976299583,1366.2836588666667
2000-12-15,1340.930054,1340.930054,1305.380005,1312.150024,1561100000,-2.146273768281126,1362.4113281333334
2000-12-18,1312.150024,1332.319946,1312.150024,1322.73999,1189900000,0.8070697562247764,1358.9463297666666
2000-12-19,1322.959961,1346.439941,1305.199951,1305.599976,1324900000,-1.29579616021136,1354.7266642666666
2000-12-20,1305.599976,1305.599976,1261.160034,1264.73999,1421600000,-3.129594573460681,1349.1556640999997
2000-12-21,1264.73999,1285.310059,1254.069946,1274.859985,1449900000,0.8001640716682079,1344.6749959666668
2000-12-22,1274.859985,1305.969971,1274.859985,1305.949951,1087100000,2.4386965130135385,1341.5353271666668
2000-12-26,1305.969971,1315.939941,1301.640015,1315.189941,806500000,0.7075301770121278,1339.8423258666667
2000-12-27,1315.189941,1332.030029,1310.959961,1328.920044,1092700000,1.0439635045840001,1339.0976603333334
2000-12-28,1328.920044,1335.930054,1325.780029,1334.219971,1015300000,0.3988145881258065,1337.4733276666666
2000-12-29,1334.219971,1340.099976,1317.51001,1320.280029,1035500000,-1.0448008801391295,1335.15566
2001-01-02,1320.280029,1320.280029,1276.050049,1283.27002,1129400000,-2.8031938821366564,1332.1873291333334
2001-01-03,1283.27002,1347.76001,1274.619995,1347.560059,1880700000,5.009860590368964,1331.5153320666664
2001-01-04,1347.560059,1350.23999,1329.140015,1333.339966,2131000000,-1.0552474381403387,1331.2059977666665
2001-01-05,1333.339966,1334.77002,1294.949951,1298.349976,1430800000,-2.624236195737051,1329.5726644333333
2001-01-08,1298.349976,1298.349976,1276.290039,1295.859985,1115500000,-0.19178118735528882,1328.6893311
2001-01-09,1295.859985,1311.719971,1295.140015,1300.800049,1191300000,0.38121896325087334,1327.3236654
2001-01-10,1300.800049,1313.76001,1287.280029,1313.27002,1296500000,0.9586385708999945,1326.1336670333333
2001-01-11,1313.27002,1332.189941,1309.719971,1326.819946,1411200000,1.031769993500653,1325.8246663666666
2001-01-12,1326.819946,1333.209961,1311.589966,1318.550049,1276000000,-0.6232870575191174,1325.0453328666665
2001-01-16,1318.319946,1327.810059,1313.329956,1326.650024,1205700000,0.6143092563034136,1325.4353353000001
2001-01-17,1326.650024,1346.920044,1325.410034,1329.469971,1349100000,0.21256148562056598,1325.9100016666666
2001-01-18,1329.890015,1352.709961,1327.410034,1347.969971,1445000000,1.391531994219064,1326.6766683333333
2001-01-19,1347.969971,1354.550049,1336.73999,1342.540039,1407800000,-0.4028229201553879,1325.5433349999998
